id,text,created_at,author_id,in_reply_to_user_id,lang,author,entities,referenced_tweets,media,geo
1.52910039572911E+018,"@davidmakali1 @KaptenMwendwa In Six Months Time, Mtu wa Kitandawili, Mganga, Bottom Up, Wale Wajamaa tunashindana Nao, Wangwana, Hatupangwingwi.......",2022-05-24T14:01:58.000Z,587156551,449211583,tl,"{""created_at"":""2012-05-22T05:02:02.000Z"",""username"":""JuliusOtienoOku"",""name"":""Julius Okuto."",""protected"":false,""url"":"""",""id"":""587156551"",""public_metrics"":{""followers_count"":3796,""following_count"":4795,""tweet_count"":34655,""listed_count"":9}}",,"[{""type"":""replied_to"",""id"":""1529037237219999744"",""created_at"":""2022-05-24T09:51:00.000Z"",""author_id"":""449211583"",""lang"":""en"",""text"":""Words I don't like to hear anymore: mikakati, mipango, mama mboga, tumetenga. How about you?""}]",,"{""name"":""Nairobi"",""full_name"":""Nairobi, Kenya"",""id"":""01e215db7136a37e"",""geo"":{""type"":""Feature"",""bbox"":[36.6645733,-1.3890532,37.0626672,-1.1606735],""properties"":{}},""country_code"":""KE"",""country"":""Kenya"",""place_type"":""city""}"
1.52909874034628E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:55:23.000Z,592743195,,en,"{""created_at"":""2012-05-28T11:57:02.000Z"",""username"":""ItsOmbasoKE"",""location"":""Nakuru, Kenya /Bahrain "",""name"":""Godfrey🇰🇪 Ombaso🇧🇭"",""protected"":false,""url"":"""",""id"":""592743195"",""public_metrics"":{""followers_count"":4414,""following_count"":217,""tweet_count"":298855,""listed_count"":5}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909871311695E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:55:17.000Z,150212847,,en,"{""created_at"":""2010-05-31T11:05:03.000Z"",""username"":""JamalWanjala"",""location"":""Bungoma"",""name"":""جمال"",""protected"":false,""url"":""https://t.co/2PBCE0mOLF"",""id"":""150212847"",""public_metrics"":{""followers_count"":250,""following_count"":499,""tweet_count"":10184,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909856517965E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:54:41.000Z,178997880,,en,"{""created_at"":""2010-08-16T06:46:07.000Z"",""username"":""beeboyCruz"",""location"":""pluto"",""name"":""Beeboy_Fitness"",""protected"":false,""url"":"""",""id"":""178997880"",""public_metrics"":{""followers_count"":931,""following_count"":1139,""tweet_count"":51355,""listed_count"":7}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909828506295E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:53:35.000Z,1.4631363634448E+018,,en,"{""created_at"":""2021-11-23T13:25:06.000Z"",""username"":""OgamboK"",""name"":""DR.OGAMBO K'OGAMBO"",""protected"":false,""url"":"""",""id"":""1463136363444801538"",""public_metrics"":{""followers_count"":80,""following_count"":520,""tweet_count"":209,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909810281631E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:52:51.000Z,2690702964,,en,"{""created_at"":""2014-07-29T18:16:26.000Z"",""username"":""Ochiengpetero"",""location"":""Nairobi, Kenya"",""name"":""Peter ochieng"",""protected"":false,""url"":""https://t.co/nkNKXBpqrE"",""id"":""2690702964"",""public_metrics"":{""followers_count"":211,""following_count"":1023,""tweet_count"":6352,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.5290978292218E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:51:46.000Z,1.25695622158159E+018,,en,"{""created_at"":""2020-05-03T14:38:46.000Z"",""username"":""elenah_aus"",""location"":""Kenya"",""name"":""@elenah_aus"",""protected"":false,""url"":"""",""id"":""1256956221581594624"",""public_metrics"":{""followers_count"":1138,""following_count"":1472,""tweet_count"":10015,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909733918029E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:49:49.000Z,7.64342012497789E+017,,en,"{""created_at"":""2016-08-13T06:05:11.000Z"",""username"":""Madoka_Ke"",""location"":""Kapsabet"",""name"":""Madoka Kibet™🇰🇪"",""protected"":false,""url"":"""",""id"":""764342012497788928"",""public_metrics"":{""followers_count"":53408,""following_count"":6921,""tweet_count"":190675,""listed_count"":24}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909731941684E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:49:44.000Z,4865242294,,en,"{""created_at"":""2016-01-30T21:39:43.000Z"",""username"":""robert_moturi"",""location"":""Bosose"",""name"":""B_RM"",""protected"":false,""url"":""https://t.co/lGW50ep5l5"",""id"":""4865242294"",""public_metrics"":{""followers_count"":629,""following_count"":1947,""tweet_count"":7272,""listed_count"":1}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909707748927E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:48:47.000Z,1.44415426740586E+018,,en,"{""created_at"":""2021-10-02T04:16:40.000Z"",""username"":""Mistake15548744"",""location"":""Nairobi, Kenya"",""name"":""NDERITU WA CIRO"",""protected"":false,""url"":"""",""id"":""1444154267405856768"",""public_metrics"":{""followers_count"":3357,""following_count"":2652,""tweet_count"":19767,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909666607E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:47:09.000Z,1.2304646016299E+018,,en,"{""created_at"":""2020-02-20T12:10:10.000Z"",""username"":""lillian_owinga"",""location"":""England, United Kingdom"",""name"":""Lillian London"",""protected"":false,""url"":"""",""id"":""1230464601629904899"",""public_metrics"":{""followers_count"":9943,""following_count"":752,""tweet_count"":59326,""listed_count"":3}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909663093011E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:47:00.000Z,1.49395142129272E+018,,en,"{""created_at"":""2022-02-16T14:13:13.000Z"",""username"":""PREAMBL52239929"",""name"":""PREAMBLE"",""protected"":false,""url"":"""",""id"":""1493951421292724227"",""public_metrics"":{""followers_count"":1184,""following_count"":2515,""tweet_count"":2250,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909639654404E+018,"RT @KiigenKoech: I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, fol…",2022-05-24T13:46:04.000Z,9.7349469782929E+017,,en,"{""created_at"":""2018-03-13T09:43:17.000Z"",""username"":""TeamKiigen"",""location"":""Kilimani Ward, Nairobi, Kenya"",""name"":""Team Kiigen Koech • Kilimani Ward MCA"",""protected"":false,""url"":"""",""id"":""973494697829289984"",""public_metrics"":{""followers_count"":2633,""following_count"":3188,""tweet_count"":11322,""listed_count"":1}}",,"[{""type"":""retweeted"",""id"":""1529096316877422592"",""created_at"":""2022-05-24T13:45:45.000Z"",""author_id"":""48084837"",""lang"":""en"",""text"":""I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga""}]",,
1.52909631687742E+018,"I am soon going to ESCALATE my DOOR to DOOR CAMPAIGNS for Rt. Hon. Raila Odinga. ROUND ONE: I will start with MOMBASA, followed by KISUMU, ELDORET and back to NAIROBI. My father, #BabaThe5th, HATUPANGWINGWI!! @RailaOdinga",2022-05-24T13:45:45.000Z,48084837,,en,"{""created_at"":""2009-06-17T19:36:38.000Z"",""username"":""KiigenKoech"",""location"":""Kilimani Ward, Nairobi, Kenya"",""name"":""Kiigen K. Koech • Kilimani Ward MCA"",""protected"":false,""url"":"""",""id"":""48084837"",""public_metrics"":{""followers_count"":30111,""following_count"":1748,""tweet_count"":42268,""listed_count"":58}}",,,,
1.52908614470885E+018,"RT @PfKirash: @Babakewillie @RobertAlai Kuzimia lapdogs are working overtime to discredit KK..
Shockingly for them... Hatununui Uoga, na Ha…",2022-05-24T13:05:20.000Z,609727999,,en,"{""created_at"":""2012-06-16T05:42:16.000Z"",""username"":""pkimanzi2"",""location"":""G45, Nrb-Kenya"",""name"":""Pinchez Bluprinz Gthrai"",""protected"":false,""url"":"""",""id"":""609727999"",""public_metrics"":{""followers_count"":1448,""following_count"":2521,""tweet_count"":18412,""listed_count"":5}}",,"[{""type"":""retweeted"",""id"":""1529082886749560833"",""created_at"":""2022-05-24T12:52:23.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529064069218586626""}],""author_id"":""1190979347886288899"",""lang"":""en"",""text"":""@Babakewillie @RobertAlai Kuzimia lapdogs are working overtime to discredit KK..\nShockingly for them... Hatununui Uoga, na Hatupangwingwi"",""in_reply_to_user_id"":""572534585""}]",,
1.52908598507774E+018,"@odidoowen @DrMercyKorir @DrAhmedKalebi @Ma3Route My fren unazungumzia nene...hii ugonjwa ilikwisaaaa...
Hatuna Oduma number 
Hatujadungwa Kovid 
Hatuvai Barakoa 
Hatutapiga kura 
Hatulipi ushuruu
HATUPANGWINGWI",2022-05-24T13:04:42.000Z,350876095,4871372661,tl,"{""created_at"":""2011-08-08T13:03:42.000Z"",""username"":""kunguruu"",""location"":""Nairobi,Kenya"",""name"":""Kunguru87"",""protected"":false,""url"":""https://t.co/rFaAAcnX4n"",""id"":""350876095"",""public_metrics"":{""followers_count"":1069,""following_count"":195,""tweet_count"":30589,""listed_count"":4}}",,"[{""type"":""replied_to"",""id"":""1529076893500293120"",""created_at"":""2022-05-24T12:28:34.000Z"",""referenced_tweets"":[{""type"":""quoted"",""id"":""1529076155483045893""}],""author_id"":""4871372661"",""lang"":""en"",""text"":""Mask Up if you are reading this tweet @DrMercyKorir @DrAhmedKalebi @Ma3Route https://t.co/TfcweNyykB"",""geo"":{""place_id"":""01e215db7136a37e""}}]",,
1.52908288674956E+018,"@Babakewillie @RobertAlai Kuzimia lapdogs are working overtime to discredit KK..
Shockingly for them... Hatununui Uoga, na Hatupangwingwi",2022-05-24T12:52:23.000Z,1.19097934788629E+018,572534585,en,"{""created_at"":""2019-11-03T13:17:41.000Z"",""username"":""PfKirash"",""name"":""KirashPF"",""protected"":false,""url"":"""",""id"":""1190979347886288899"",""public_metrics"":{""followers_count"":435,""following_count"":499,""tweet_count"":6306,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529064069218586626"",""created_at"":""2022-05-24T11:37:37.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529063391222026241""}],""attachments"":{""media_keys"":[""3_1529064064583970819""]},""author_id"":""572534585"",""lang"":""en"",""text"":""@RobertAlai Safaricom has flagged this statement as fake. https://t.co/orp06w0Z5g"",""in_reply_to_user_id"":""16712223""}]",,
1.52908156970465E+018,@PierreTole @WilliamsRuto @SakajaJohnson Exactly na #Hatupangwingwi,2022-05-24T12:47:09.000Z,1.50404513007192E+018,1.24087434377898E+018,en,"{""created_at"":""2022-03-16T10:42:11.000Z"",""username"":""senatorbonni"",""location"":""Kenya"",""name"":""kipchirchir Bonnie🐐🤓🧢🇰🇪"",""protected"":false,""url"":""https://t.co/or2BvfnXuM"",""id"":""1504045130071916550"",""public_metrics"":{""followers_count"":4149,""following_count"":2960,""tweet_count"":11603,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529081128614776834""}]",,
1.5290786159792E+018,"@Joshua1362ma hatupangwingwi na babu na shosho
those creatures are over 70 yrs hawa ni ancestors bana",2022-05-24T12:35:25.000Z,1.24311408204082E+018,9.5483795295744E+017,tl,"{""created_at"":""2020-03-26T09:54:35.000Z"",""username"":""chirchir__kevin"",""location"":""Manila, AR"",""name"":""Arap chirchir"",""protected"":false,""url"":"""",""id"":""1243114082040819712"",""public_metrics"":{""followers_count"":441,""following_count"":470,""tweet_count"":4588,""listed_count"":1}}",,"[{""type"":""replied_to"",""id"":""1529077243246673922"",""created_at"":""2022-05-24T12:29:58.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529074721991557121""}],""author_id"":""954837952957440006"",""lang"":""et"",""text"":""@chirchir__kevin Tushasena ni #BabaNaMama tulieni mpangwe"",""in_reply_to_user_id"":""1243114082040819712""}]",,
1.52907112565272E+018,@ahmednasirlaw Nanyuki is my home town....na huko HATUPANGWINGWI...😂😂😂,2022-05-24T12:05:39.000Z,3107772934,401579858,tl,"{""created_at"":""2015-03-23T14:44:49.000Z"",""username"":""Monica_Muriuki"",""location"":""Nairobi, Kenya"",""name"":""Monica Muriuki"",""protected"":false,""url"":"""",""id"":""3107772934"",""public_metrics"":{""followers_count"":188,""following_count"":1934,""tweet_count"":2093,""listed_count"":6}}",,"[{""type"":""replied_to"",""id"":""1529064083135291397"",""created_at"":""2022-05-24T11:37:40.000Z"",""author_id"":""401579858"",""lang"":""en"",""text"":""Forget the fake videos and photos about Hon Martha Karua's rally in Nyanyuki...I'M HERE...150 Boda Bodas...50 placard carrying men/women, 50 policemen, 30 cars, 2 trucks with music system and about 20 curious onlookers..."",""geo"":{""place_id"":""00fa17aa00b810c9""}}]",,
1.5290670715602E+018,"@davidmakali1 Kitendawili, hatupangwingwi !",2022-05-24T11:49:33.000Z,376825431,449211583,tl,"{""created_at"":""2011-09-20T15:17:43.000Z"",""username"":""okwiri_rein"",""location"":""Gem Siaya, Kenya"",""name"":""Hon.Okwiri"",""protected"":false,""url"":""https://t.co/D5asfcGB4h"",""id"":""376825431"",""public_metrics"":{""followers_count"":2358,""following_count"":2093,""tweet_count"":12809,""listed_count"":8}}",,"[{""type"":""replied_to"",""id"":""1529037237219999744"",""created_at"":""2022-05-24T09:51:00.000Z"",""author_id"":""449211583"",""lang"":""en"",""text"":""Words I don't like to hear anymore: mikakati, mipango, mama mboga, tumetenga. How about you?""}]",,
1.52906499218786E+018,@comradefyat Hatupangwingwi,2022-05-24T11:41:17.000Z,9.13683537802465E+017,1.08724964835875E+018,tl,"{""created_at"":""2017-09-29T08:35:05.000Z"",""username"":""renniekibuka"",""location"":""Nairobi, Kenya"",""name"":""Renniekibuka"",""protected"":false,""url"":"""",""id"":""913683537802465281"",""public_metrics"":{""followers_count"":116,""following_count"":100,""tweet_count"":843,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1528638921613058048"",""created_at"":""2022-05-23T07:28:14.000Z"",""author_id"":""1087249648358752257"",""lang"":""en"",""text"":""Ukifungua Youtube ya madame utapata wanawatchingi vitu useless sana. Very few women watch stuff that is actually constructive.""}]",,
1.52904197876324E+018,@Milele_FM @meshmzitoh @mulamwah ndani tukiwa na mbogi yangu ya hatupangwingwi sacco mke wangu laura na mtoto wangu mpendwa arriane #jillaninamulamwahmilele,2022-05-24T10:09:50.000Z,700681573,360486564,pl,"{""created_at"":""2012-07-17T08:47:01.000Z"",""username"":""wuonbrevian"",""location"":""Kakamega, Kenya"",""name"":""Wuon Brevian"",""protected"":false,""url"":""https://t.co/990q7Opv1s"",""id"":""700681573"",""public_metrics"":{""followers_count"":1510,""following_count"":529,""tweet_count"":40772,""listed_count"":0}}",,,,
1.52904102498689E+018,"RT @sikiauzito: @davidmakali1 Tarehe tisa, vijana fire, ama namna gani, hatupangwingwi, gachagua, kalonzo...",2022-05-24T10:06:03.000Z,1.52765148773585E+018,,und,"{""created_at"":""2022-05-20T14:04:45.000Z"",""username"":""mignonz_1"",""name"":""Prof K'oima"",""protected"":false,""url"":"""",""id"":""1527651487735848960"",""public_metrics"":{""followers_count"":275,""following_count"":330,""tweet_count"":538,""listed_count"":0}}",,"[{""type"":""retweeted"",""id"":""1529038938307973123"",""created_at"":""2022-05-24T09:57:45.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529037237219999744""}],""author_id"":""1183363509142380546"",""lang"":""und"",""text"":""@davidmakali1 Tarehe tisa, vijana fire, ama namna gani, hatupangwingwi, gachagua, kalonzo..."",""in_reply_to_user_id"":""449211583""}]",,
1.52903893830797E+018,"@davidmakali1 Tarehe tisa, vijana fire, ama namna gani, hatupangwingwi, gachagua, kalonzo...",2022-05-24T09:57:45.000Z,1.18336350914238E+018,449211583,und,"{""created_at"":""2019-10-13T12:47:16.000Z"",""username"":""sikiauzito"",""location"":""Kisii, Kenya"",""name"":""Sema Kimeumana™"",""protected"":false,""url"":"""",""id"":""1183363509142380546"",""public_metrics"":{""followers_count"":315,""following_count"":1017,""tweet_count"":4499,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529037237219999744"",""created_at"":""2022-05-24T09:51:00.000Z"",""author_id"":""449211583"",""lang"":""en"",""text"":""Words I don't like to hear anymore: mikakati, mipango, mama mboga, tumetenga. How about you?""}]",,
1.52903786122758E+018,@davidmakali1 Ushaanza kulipwa ni Sasawa tu sisi mama mboga Hatupangwingwi,2022-05-24T09:53:28.000Z,1.30554733768361E+018,449211583,tl,"{""created_at"":""2020-09-14T16:43:15.000Z"",""username"":""davidtosh17"",""name"":""david tosh"",""protected"":false,""url"":"""",""id"":""1305547337683611648"",""public_metrics"":{""followers_count"":1362,""following_count"":620,""tweet_count"":9185,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529037237219999744"",""created_at"":""2022-05-24T09:51:00.000Z"",""author_id"":""449211583"",""lang"":""en"",""text"":""Words I don't like to hear anymore: mikakati, mipango, mama mboga, tumetenga. How about you?""}]",,
1.52902858868678E+018,@_KithureKindiki @WilliamsRuto @Hon_GachaguaR baada ya kupangwa. When I just thought SIPANGWINGWI had no meaning.,2022-05-24T09:16:38.000Z,9.1113869303294E+017,1.49062138113817E+018,en,"{""created_at"":""2017-09-22T08:02:47.000Z"",""username"":""MontoMann"",""location"":""Bahamas"",""name"":""Monto Mann"",""protected"":false,""url"":""https://t.co/3Sy79DEGAP"",""id"":""911138693032939520"",""public_metrics"":{""followers_count"":81,""following_count"":553,""tweet_count"":2256,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1528681683007963136""}]",,
1.52902819994595E+018,@paulinenjoroge Mami uko na shinda ama u want to lie to us but sisty Hatupangwingwi,2022-05-24T09:15:05.000Z,1.30554733768361E+018,253211316,pl,"{""created_at"":""2020-09-14T16:43:15.000Z"",""username"":""davidtosh17"",""name"":""david tosh"",""protected"":false,""url"":"""",""id"":""1305547337683611648"",""public_metrics"":{""followers_count"":1362,""following_count"":620,""tweet_count"":9185,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529024466667307008"",""created_at"":""2022-05-24T09:00:15.000Z"",""attachments"":{""media_keys"":[""7_1529024421054369792""]},""author_id"":""253211316"",""lang"":""en"",""text"":""Surely these people should send economists or knowledgeable people to handle some topics. What kind of pedestrian thinking is this? https://t.co/XM77C4MzqD""}]",,
1.52902814652745E+018,@mamangilu @RailaOdinga @MarthaKarua @KTNNewsKE @K24Tv @PeopleDailyKe @NTVnewsroom @NationBreaking @StandardKenya @citizentvkenya @TheStarKenya Mt Kenya hatukuwangi watermelon sisi... We know what we want... Hatupangwingwi,2022-05-24T09:14:52.000Z,1472792550,788895528,en,"{""created_at"":""2013-05-31T18:40:55.000Z"",""username"":""kimathi_silas"",""location"":""Kenya"",""name"":""arsenal.... diehard🇰🇪"",""protected"":false,""url"":"""",""id"":""1472792550"",""public_metrics"":{""followers_count"":321,""following_count"":1081,""tweet_count"":2775,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529016609397932033"",""created_at"":""2022-05-24T08:29:02.000Z"",""attachments"":{""media_keys"":[""3_1529016601743396866""]},""author_id"":""788895528"",""lang"":""en"",""text"":""It’s not division. Mt Kenya has simply picked a side and that side is Azimio. Mt Kenya has picked UNITY over polarization, PROGRESSION over retrogression, Baba @RailaOdinga over the other guy, @MarthaKarua over you. Mt Kenya is sending a clear message, they will not be used. https://t.co/sjHXMP7pXv""}]",,
1.52902361008139E+018,Politicians will never ask the huge crowds that attend their rallies on weekdays why they are not at work..they will just dance reroo and hatupangwingwi together and go home,2022-05-24T08:56:51.000Z,3252685733,,en,"{""created_at"":""2015-05-13T20:29:27.000Z"",""username"":""VincePierreK"",""location"":""Nairobi, Kenya"",""name"":""Vince Peter"",""protected"":false,""url"":"""",""id"":""3252685733"",""public_metrics"":{""followers_count"":383,""following_count"":1080,""tweet_count"":2822,""listed_count"":3}}",,,,
1.52902111165205E+018,@geraldonchari @KiigenKoech @DaisyMaina7 HATUPANGWINGWI....,2022-05-24T08:46:55.000Z,9.7349469782929E+017,1625924778,tl,"{""created_at"":""2018-03-13T09:43:17.000Z"",""username"":""TeamKiigen"",""location"":""Kilimani Ward, Nairobi, Kenya"",""name"":""Team Kiigen Koech • Kilimani Ward MCA"",""protected"":false,""url"":"""",""id"":""973494697829289984"",""public_metrics"":{""followers_count"":2633,""following_count"":3188,""tweet_count"":11322,""listed_count"":1}}",,"[{""type"":""replied_to"",""id"":""1528305403129384962"",""created_at"":""2022-05-22T09:22:57.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1528273070116548611""}],""attachments"":{""media_keys"":[""3_1528305386725462016""]},""author_id"":""1625924778"",""lang"":""und"",""text"":""@KiigenKoech 😂😂 https://t.co/b9RehRVJ6K"",""in_reply_to_user_id"":""48084837""}]",,
1.52901737694745E+018,@ireneigora @kajiswedi achana nao fata yako sipangwingwi,2022-05-24T08:32:05.000Z,8.69882635425853E+017,1.48404681832969E+018,tl,"{""created_at"":""2017-05-31T11:45:56.000Z"",""username"":""MadegeKarim"",""location"":""Dar es Salaam, Tanzania"",""name"":""KARIM_MENO🦷"",""protected"":false,""url"":"""",""id"":""869882635425853441"",""public_metrics"":{""followers_count"":279,""following_count"":604,""tweet_count"":4150,""listed_count"":0}}",,"[{""type"":""replied_to"",""id"":""1529014124973285376"",""created_at"":""2022-05-24T08:19:09.000Z"",""author_id"":""1484046818329694209"",""lang"":""tl"",""text"":""Kapo za humu huwa zinaanza za Moto full kuitana my kwenye comments makopa kibao Ila zikichacha Sasa😣😂😂🤞full kumutiana🤡""}]",,
